From date,To date,AIT_400_001A_P.PV,FIT_400_001A_P.PV,FIT_400_002A_P.PV,P_400_002A_P.RPM_MV,PIT_400_003A_P.PV,P_400_001A_P.RPM_MV,PDIT_400_002A_P.PV
12/15/23 9:00,12/15/23 9:15,493.89,805.97,700.06,48.67,930,34.87,51.15
12/15/23 9:15,12/15/23 9:30,493.77,808.13,699.79,48.66,930,34.88,51.16
12/15/23 9:30,12/15/23 9:45,493.05,805.11,699.98,48.66,930,34.88,51.15
12/15/23 9:45,12/15/23 10:00,494.18,803.81,699.85,48.67,930,34.87,51.13
12/15/23 10:00,12/15/23 10:15,495.87,798.93,700.01,48.72,930,34.87,51.13
12/15/23 10:15,12/15/23 10:30,495.27,802.91,700.26,48.71,930,34.89,51.15
12/15/23 10:30,12/15/23 10:45,494,805.27,700.07,48.67,930,34.89,51.14
12/15/23 10:45,12/15/23 11:00,492.63,810.1,699.94,48.63,930,34.9,51.17
12/15/23 11:00,12/15/23 11:15,495.33,805.18,699.76,48.64,930,34.89,51.13
12/15/23 11:15,12/15/23 11:30,495.77,804.44,699.68,48.66,930,34.89,51.13
12/15/23 11:30,12/15/23 11:45,495.77,804.06,700.1,48.68,930,34.88,51.14
12/15/23 11:45,12/15/23 12:00,495.51,803.83,700.04,48.68,930,34.89,51.15
12/15/23 12:00,12/15/23 12:15,495.4,804.16,700.25,48.67,930,34.89,51.13
12/15/23 12:15,12/15/23 12:30,495.04,804.76,700.02,48.66,930,34.89,51.13
12/15/23 12:30,12/15/23 12:45,495.6,803.88,700.09,48.69,930,34.87,51.14
12/15/23 12:45,12/15/23 13:00,491.39,810.49,699.91,48.63,930,34.9,51.17
12/15/23 13:00,12/15/23 13:15,492.09,805.96,700.05,48.67,930,34.91,51.17
12/15/23 13:15,12/15/23 13:30,493.88,803.37,699.78,48.67,930,34.9,51.16
12/15/23 13:30,12/15/23 13:45,494.65,801.47,700.2,48.69,930,34.9,51.14
12/15/23 13:45,12/15/23 14:00,492.83,806.3,699.99,48.66,930,34.89,51.16
12/15/23 14:00,12/15/23 14:15,492.51,804.55,700.1,48.67,930,34.91,51.18
12/15/23 14:15,12/15/23 14:30,493.7,803.35,700.2,48.71,930,34.91,51.17
12/15/23 14:30,12/15/23 14:45,493.27,805.98,699.92,48.68,930,34.9,51.17
12/15/23 14:45,12/15/23 15:00,493.44,807.82,700.2,48.65,930,34.91,51.19
12/15/23 15:00,12/15/23 15:15,493.07,809.31,699.9,48.65,930,34.91,51.2
12/15/23 15:15,12/15/23 15:30,493.75,804.33,699.98,48.66,930,34.91,51.19
12/15/23 15:30,12/15/23 15:45,494.9,800.15,699.89,48.7,930,34.91,51.17
12/15/23 15:45,12/15/23 16:00,494.68,801.88,699.83,48.7,930,34.91,51.18
12/15/23 16:00,12/15/23 16:15,492.63,807.96,700.15,48.65,930,34.92,51.22
12/15/23 16:15,12/15/23 16:30,492.62,808.99,699.96,48.65,930,34.91,51.21
12/15/23 16:30,12/15/23 16:45,493.28,806.75,700.1,48.66,930,34.9,51.2
12/15/23 16:45,12/15/23 17:00,493.22,806.06,700.01,48.68,930,34.91,51.21
12/15/23 17:00,12/15/23 17:15,493.01,803.99,699.95,48.66,930,34.91,51.21
12/15/23 17:15,12/15/23 17:30,492.86,805.95,699.97,48.69,930,34.92,51.24
12/15/23 17:30,12/15/23 17:45,492.94,803.14,700.07,48.7,930,34.92,51.25
12/15/23 17:45,12/15/23 18:00,493.04,803.52,700.15,48.69,930,34.93,51.26
12/15/23 18:00,12/15/23 18:15,493.18,805.64,700.13,48.7,930,34.93,51.26
12/15/23 18:15,12/15/23 18:30,492.77,803.42,699.84,48.75,930,34.93,51.28
12/15/23 18:30,12/15/23 18:45,492.73,804.76,699.96,48.77,930,34.95,51.3
12/15/23 18:45,12/15/23 19:00,493.07,803.61,700.12,48.75,930,34.94,51.27
12/15/23 19:00,12/15/23 19:15,493.28,802.72,699.96,48.79,930,34.94,51.3
12/15/23 19:15,12/15/23 19:30,493.19,807.79,700.29,48.75,930,34.94,51.31
12/15/23 19:30,12/15/23 19:45,493.26,805.54,700.4,48.74,930,34.94,51.31
12/15/23 19:45,12/15/23 20:00,493.66,806.98,700.27,48.67,930,34.93,51.28
12/15/23 20:00,12/15/23 20:15,493.25,807.55,699.88,48.67,930,34.92,51.28
12/15/23 20:15,12/15/23 20:30,494.22,804.99,700.08,48.71,930,34.92,51.28
12/15/23 20:30,12/15/23 20:45,494.22,802.37,699.94,48.71,930,34.93,51.28
12/15/23 20:45,12/15/23 21:00,494.17,802.39,700.24,48.7,930,34.91,51.26
12/15/23 21:00,12/15/23 21:15,493.86,802.18,699.76,48.7,930,34.92,51.27
12/15/23 21:15,12/15/23 21:30,491.89,810.52,700.24,48.69,930,34.93,51.29
12/15/23 21:30,12/15/23 21:45,492.91,806.34,700.11,48.68,930,34.93,51.29
12/15/23 21:45,12/15/23 22:00,494.03,804.24,699.88,48.71,930,34.92,51.3
12/15/23 22:00,12/15/23 22:15,494.62,801.03,699.8,48.72,930,34.92,51.29
12/15/23 22:15,12/15/23 22:30,494.83,801.73,700.08,48.76,930,34.92,51.27
12/15/23 22:30,12/15/23 22:45,491.86,807.51,699.94,48.7,930,34.92,51.3
12/15/23 22:45,12/15/23 23:00,491.39,809.92,700.08,48.67,930,34.92,51.29
12/15/23 23:00,12/15/23 23:15,492.99,802.7,699.68,48.69,930,34.91,51.27
12/15/23 23:15,12/15/23 23:30,494.07,801.4,699.9,48.71,930,34.91,51.27
12/15/23 23:30,12/15/23 23:45,493.53,804.99,700.41,48.7,930,34.93,51.29
12/15/23 23:45,12/16/23 0:00,492.36,807.45,699.94,48.69,930,34.93,51.32
12/16/23 0:00,12/16/23 0:15,492.43,806.49,699.86,48.68,930,34.92,51.29
12/16/23 0:15,12/16/23 0:30,492.73,804.75,699.61,48.69,930,34.93,51.3
12/16/23 0:30,12/16/23 0:45,494.05,801.54,699.95,48.73,930,34.92,51.31
12/16/23 0:45,12/16/23 1:00,492.58,804.76,699.54,48.74,930,34.92,51.31
12/16/23 1:00,12/16/23 1:15,490.98,809.53,700.17,48.69,930,34.93,51.32
12/16/23 1:15,12/16/23 1:30,491.18,807.54,699.92,48.7,930,34.93,51.33
12/16/23 1:30,12/16/23 1:45,493.13,801.24,699.93,48.75,930,34.92,51.31
12/16/23 1:45,12/16/23 2:00,493.19,802.43,700.27,48.74,930,34.93,51.32
12/16/23 2:00,12/16/23 2:15,490.89,809.69,700.16,48.68,930,34.92,51.31
12/16/23 2:15,12/16/23 2:30,491.21,805.97,699.87,48.71,930,34.92,51.33
12/16/23 2:30,12/16/23 2:45,491.57,804.64,700.09,48.73,930,34.93,51.32
12/16/23 2:45,12/16/23 3:00,491.25,804.37,699.69,48.73,930,34.93,51.32
12/16/23 3:00,12/16/23 3:15,491.53,803.82,700.21,48.72,930,34.93,51.33
12/16/23 3:15,12/16/23 3:30,491.25,805.96,700.15,48.71,930,34.93,51.35
12/16/23 3:30,12/16/23 3:45,490.08,807.41,700.01,48.69,930,34.93,51.34
12/16/23 3:45,12/16/23 4:00,490.17,806.74,700.08,48.69,930,34.93,51.35
12/16/23 4:00,12/16/23 4:15,490.7,806.34,699.65,48.68,930,34.92,51.33
12/16/23 4:15,12/16/23 4:30,491.04,805.68,700.01,48.71,930,34.93,51.35
12/16/23 4:30,12/16/23 4:45,491.38,803.66,699.91,48.72,930,34.94,51.34
12/16/23 4:45,12/16/23 5:00,491.99,802.51,699.76,48.73,930,34.91,51.33
12/16/23 5:00,12/16/23 5:15,491.41,804.45,700.28,48.73,930,34.92,51.34
12/16/23 5:15,12/16/23 5:30,490.43,806.04,700.07,48.71,930,34.92,51.35
12/16/23 5:30,12/16/23 5:45,490.56,805.17,699.92,48.71,930,34.92,51.33
12/16/23 5:45,12/16/23 6:00,490.75,805.26,699.99,48.71,930,34.91,51.31
12/16/23 6:00,12/16/23 6:15,490.29,805.54,699.91,48.73,930,34.92,51.32
12/16/23 6:15,12/16/23 6:30,489.97,805.86,699.93,48.72,930,34.93,51.34
12/16/23 6:30,12/16/23 6:45,489.5,805.26,700.13,48.75,930,34.92,51.34
12/16/23 6:45,12/16/23 7:00,489.56,805.1,700,48.71,930,34.92,51.32
12/16/23 7:00,12/16/23 7:15,490.35,803.15,700,48.76,930,34.93,51.32
12/16/23 7:15,12/16/23 7:30,488.04,809.56,700.1,48.72,930,34.93,51.36
12/16/23 7:30,12/16/23 7:45,488.69,805.76,699.89,48.73,930,34.92,51.35
12/16/23 7:45,12/16/23 8:00,488.78,805.35,700.21,48.72,930,34.93,51.34
12/16/23 8:00,12/16/23 8:15,489.58,803.41,699.84,48.74,930,34.92,51.34
12/16/23 8:15,12/16/23 8:30,489.84,801.29,699.86,48.75,930,34.92,51.32
12/16/23 8:30,12/16/23 8:45,489.95,804.06,699.9,48.76,930,34.93,51.34
12/16/23 8:45,12/16/23 9:00,487.35,809.52,700.33,48.7,930,34.92,51.32
12/16/23 9:00,12/16/23 9:15,489.7,805.39,699.86,48.71,930,34.91,51.29
12/16/23 9:15,12/16/23 9:30,490.03,805.35,700.14,48.7,930,34.89,51.26
12/16/23 9:30,12/16/23 9:45,490.3,805.69,700.06,48.71,930,34.89,51.25
12/16/23 9:45,12/16/23 10:00,490.62,805.44,699.8,48.7,930,34.89,51.24
12/16/23 10:00,12/16/23 10:15,491.5,804.3,700.02,48.72,930,34.9,51.24
12/16/23 10:15,12/16/23 10:30,491.61,804.45,700.15,48.71,930,34.9,51.23
12/16/23 10:30,12/16/23 10:45,491.55,804.88,700.22,48.7,930,34.9,51.23
12/16/23 10:45,12/16/23 11:00,491.86,804.79,699.75,48.71,930,34.89,51.22
12/16/23 11:00,12/16/23 11:15,493.29,801.51,700.22,48.74,930,34.89,51.22
12/16/23 11:15,12/16/23 11:30,489.92,810.19,700.03,48.67,930,34.9,51.24
12/16/23 11:30,12/16/23 11:45,492.57,803.27,699.91,48.69,930,34.9,51.2
12/16/23 11:45,12/16/23 12:00,492.46,805.04,699.98,48.71,930,34.9,51.21
12/16/23 12:00,12/16/23 12:15,490.71,807.39,700.14,48.67,930,34.91,51.24
12/16/23 12:15,12/16/23 12:30,492.56,804.56,699.93,48.69,930,34.91,51.22
12/16/23 12:30,12/16/23 12:45,492.43,804.75,700.09,48.7,930,34.89,51.22
12/16/23 12:45,12/16/23 13:00,493,801.33,699.66,48.72,930,34.89,51.22
12/16/23 13:00,12/16/23 13:15,490.71,808.2,700.32,48.7,930,34.91,51.26
12/16/23 13:15,12/16/23 13:30,490.14,806.27,699.95,48.68,930,34.92,51.25
12/16/23 13:30,12/16/23 13:45,491,804.15,700.26,48.72,930,34.91,51.24
12/16/23 13:45,12/16/23 14:00,490.29,804.53,699.88,48.71,930,34.9,51.23
12/16/23 14:00,12/16/23 14:15,489.9,804.81,700.1,48.73,930,34.91,51.24
12/16/23 14:15,12/16/23 14:30,489.74,804.54,700.14,48.7,930,34.91,51.25
12/16/23 14:30,12/16/23 14:45,490.02,804.71,699.9,48.72,930,34.9,51.25
12/16/23 14:45,12/16/23 15:00,490.48,805.33,700.02,48.7,930,34.91,51.27
12/16/23 15:00,12/16/23 15:15,490.68,804.9,699.81,48.7,930,34.92,51.27
12/16/23 15:15,12/16/23 15:30,489.18,809.25,700.17,48.68,930,34.91,51.27
12/16/23 15:30,12/16/23 15:45,490.75,804.31,700.06,48.7,930,34.92,51.27
12/16/23 15:45,12/16/23 16:00,491.67,802.64,700.03,48.72,930,34.92,51.28
12/16/23 16:00,12/16/23 16:15,491.03,804.09,700.05,48.72,930,34.92,51.28
12/16/23 16:15,12/16/23 16:30,490.81,804.49,700.08,48.71,930,34.92,51.28
12/16/23 16:30,12/16/23 16:45,488.48,809.89,700.38,48.69,930,34.94,51.3
12/16/23 16:45,12/16/23 17:00,488.19,807.23,699.58,48.7,930,34.93,51.31
12/16/23 17:00,12/16/23 17:15,488.22,805.86,700.12,48.72,930,34.93,51.31
12/16/23 17:15,12/16/23 17:30,488.93,804.22,699.78,48.71,930,34.93,51.3
12/16/23 17:30,12/16/23 17:45,489.4,803.34,700.2,48.75,930,34.93,51.31
12/16/23 17:45,12/16/23 18:00,487.48,807.72,699.79,48.7,930,34.92,51.33
12/16/23 18:00,12/16/23 18:15,487.68,807.97,700.02,48.7,930,34.93,51.32
12/16/23 18:15,12/16/23 18:30,488.87,804.72,699.69,48.73,930,34.93,51.32
12/16/23 18:30,12/16/23 18:45,490.69,801.24,699.89,48.85,930,34.94,51.34
12/16/23 18:45,12/16/23 19:00,489.71,804.78,700.32,48.85,930,34.94,51.37
12/16/23 19:00,12/16/23 19:15,487.73,807.73,699.85,48.81,930,34.95,51.39
12/16/23 19:15,12/16/23 19:30,488.92,804.88,700.07,48.83,930,34.95,51.41
12/16/23 19:30,12/16/23 19:45,489.25,804.87,700.27,48.81,930,34.93,51.38
12/16/23 19:45,12/16/23 20:00,489.19,805.48,700.09,48.73,930,34.94,51.38
12/16/23 20:00,12/16/23 20:15,488.92,804.89,699.84,48.73,930,34.94,51.36
12/16/23 20:15,12/16/23 20:30,489.16,804.85,700.19,48.73,930,34.93,51.35
12/16/23 20:30,12/16/23 20:45,489.38,805.45,700.21,48.75,930,34.94,51.38
12/16/23 20:45,12/16/23 21:00,489.93,804.51,699.94,48.74,930,34.93,51.35
12/16/23 21:00,12/16/23 21:15,491.74,799.98,699.83,48.81,930,34.92,51.36
12/16/23 21:15,12/16/23 21:30,487.61,810.69,700.17,48.69,930,34.93,51.37
12/16/23 21:30,12/16/23 21:45,489.92,804.55,699.9,48.73,930,34.93,51.36
12/16/23 21:45,12/16/23 22:00,491.09,802.49,700.23,48.76,930,34.93,51.35
12/16/23 22:00,12/16/23 22:15,490.53,804.97,700.08,48.73,930,34.94,51.37
12/16/23 22:15,12/16/23 22:30,490.71,804.67,699.8,48.72,930,34.92,51.35
12/16/23 22:30,12/16/23 22:45,490.61,805.28,699.96,48.74,930,34.92,51.36
12/16/23 22:45,12/16/23 23:00,488.83,809.53,700.3,48.7,930,34.93,51.39
12/16/23 23:00,12/16/23 23:15,491.33,802.76,699.86,48.74,930,34.94,51.36
12/16/23 23:15,12/16/23 23:30,490.77,805.67,700.2,48.71,930,34.93,51.35
12/16/23 23:30,12/16/23 23:45,489.21,808.18,699.85,48.68,930,34.93,51.39
12/16/23 23:45,12/17/23 0:00,491.09,802.99,699.89,48.73,930,34.94,51.38
12/17/23 0:00,12/17/23 0:15,490.96,803.67,700.27,48.73,930,34.92,51.36
12/17/23 0:15,12/17/23 0:30,490.9,803.32,699.94,48.72,930,34.92,51.36
12/17/23 0:30,12/17/23 0:45,489.53,807.81,700.12,48.7,930,34.92,51.37
12/17/23 0:45,12/17/23 1:00,489.02,807.59,699.81,48.69,930,34.93,51.37
12/17/23 1:00,12/17/23 1:15,490.77,803.37,699.94,48.74,930,34.94,51.36
12/17/23 1:15,12/17/23 1:30,490.7,803.82,700.06,48.76,930,34.93,51.38
12/17/23 1:30,12/17/23 1:45,489.03,808.16,700.28,48.71,930,34.94,51.4
12/17/23 1:45,12/17/23 2:00,488.91,807.25,699.9,48.7,930,34.93,51.38
12/17/23 2:00,12/17/23 2:15,489.56,805.2,699.78,48.71,930,34.93,51.39
12/17/23 2:15,12/17/23 2:30,490.05,802.9,699.73,48.74,930,34.94,51.4
12/17/23 2:30,12/17/23 2:45,490.23,802.66,700.02,48.76,930,34.94,51.41
12/17/23 2:45,12/17/23 3:00,488.72,807.77,700.23,48.72,930,34.95,51.44
12/17/23 3:00,12/17/23 3:15,488.18,807.29,699.94,48.71,930,34.94,51.42
12/17/23 3:15,12/17/23 3:30,488.54,806.33,699.95,48.72,930,34.94,51.4
12/17/23 3:30,12/17/23 3:45,489.04,805.38,699.93,48.74,930,34.94,51.41
12/17/23 3:45,12/17/23 4:00,488.61,804.78,699.98,48.75,930,34.94,51.43
12/17/23 4:00,12/17/23 4:15,488.62,804.41,699.86,48.73,930,34.94,51.42
12/17/23 4:15,12/17/23 4:30,488.79,804.19,699.83,48.75,930,34.94,51.42
12/17/23 4:30,12/17/23 4:45,488.73,804.09,700.07,48.76,930,34.95,51.43
12/17/23 4:45,12/17/23 5:00,488.6,804.94,699.97,48.73,930,34.94,51.4
12/17/23 5:00,12/17/23 5:15,488.5,804.34,699.97,48.75,930,34.95,51.4
12/17/23 5:15,12/17/23 5:30,487.58,806.56,700.1,48.74,930,34.94,51.39
12/17/23 5:30,12/17/23 5:45,486.68,808.2,699.95,48.73,930,34.93,51.4
12/17/23 5:45,12/17/23 6:00,486.96,806.05,700.21,48.72,930,34.94,51.39
12/17/23 6:00,12/17/23 6:15,488.08,803.06,700.14,48.76,930,34.94,51.4
12/17/23 6:15,12/17/23 6:30,487.98,803.39,700.04,48.76,930,34.94,51.39
12/17/23 6:30,12/17/23 6:45,487.71,803.99,700.21,48.76,930,34.95,51.41
12/17/23 6:45,12/17/23 7:00,487.54,805.11,700.01,48.75,930,34.94,51.41
12/17/23 7:00,12/17/23 7:15,486.73,807.23,700.14,48.74,930,34.95,51.44
12/17/23 7:15,12/17/23 7:30,486.07,808.08,699.97,48.75,930,34.94,51.44
12/17/23 7:30,12/17/23 7:45,485.87,806.89,699.66,48.73,930,34.94,51.43
12/17/23 7:45,12/17/23 8:00,482.59,800.83,700.01,49.13,930,34.95,51.53
12/17/23 8:00,12/17/23 8:15,482.07,802.95,700.22,49.17,930,34.96,51.53
12/17/23 8:15,12/17/23 8:30,481.52,809.03,701.54,49.08,930,34.95,51.55
12/17/23 8:30,12/17/23 8:45,481.67,805.34,700.17,49.07,930,34.95,51.5
12/17/23 8:45,12/17/23 9:00,482.5,804.49,700.13,49.13,930,34.96,51.52
12/17/23 9:00,12/17/23 9:15,486.78,806.99,700.69,48.74,930,34.92,51.37
12/17/23 9:15,12/17/23 9:30,483.79,804.96,699.35,49.07,930,34.95,51.47
12/17/23 9:30,12/17/23 9:45,483.6,804.81,700.37,49.12,930,34.92,51.47
12/17/23 9:45,12/17/23 10:00,484.48,803.67,701.24,48.99,930,34.93,51.42
12/17/23 10:00,12/17/23 10:15,487.58,803.46,699.83,48.77,930,34.92,51.34
12/17/23 10:15,12/17/23 10:30,486.7,806.56,699.93,48.76,930,34.93,51.37
12/17/23 10:30,12/17/23 10:45,486.81,806.56,700.08,48.75,930,34.94,51.36
12/17/23 10:45,12/17/23 11:00,486.71,807.02,700.15,48.74,930,34.93,51.35
12/17/23 11:00,12/17/23 11:15,485.84,806.8,698.77,48.8,930,34.93,51.39
12/17/23 11:15,12/17/23 11:30,479.75,803.65,700.03,49.13,930,34.94,51.47
12/17/23 11:30,12/17/23 11:45,480.13,804.61,700.64,49.11,930,34.94,51.46
12/17/23 11:45,12/17/23 12:00,483.17,806.42,701.26,48.96,930,34.92,51.4
12/17/23 12:00,12/17/23 12:15,487.95,805.7,699.98,48.72,930,34.92,51.3
12/17/23 12:15,12/17/23 12:30,488.66,804.96,699.9,48.74,930,34.91,51.29
12/17/23 12:30,12/17/23 12:45,488.62,804.01,700.02,48.74,930,34.89,51.28
12/17/23 12:45,12/17/23 13:00,488.16,807.02,700.18,48.72,930,34.9,51.29
12/17/23 13:00,12/17/23 13:15,487.98,805.75,699.79,48.71,930,34.92,51.3
12/17/23 13:15,12/17/23 13:30,488.86,804.72,700.07,48.73,930,34.92,51.3
12/17/23 13:30,12/17/23 13:45,488.42,803.7,699.98,48.76,930,34.92,51.33
12/17/23 13:45,12/17/23 14:00,488.55,803.2,699.95,48.76,930,34.94,51.35
12/17/23 14:00,12/17/23 14:15,488.29,804.34,700.2,48.75,930,34.93,51.32
12/17/23 14:15,12/17/23 14:30,487.26,806.81,700.16,48.72,930,34.93,51.34
12/17/23 14:30,12/17/23 14:45,486.09,807.03,699.83,48.73,930,34.94,51.39
12/17/23 14:45,12/17/23 15:00,487.2,803.77,700.35,48.78,930,34.95,51.38
12/17/23 15:00,12/17/23 15:15,486.81,803.68,699.92,48.78,930,34.93,51.38
12/17/23 15:15,12/17/23 15:30,485.95,805.12,700.08,48.78,930,34.94,51.42
12/17/23 15:30,12/17/23 15:45,486.41,804.82,700.17,48.76,930,34.93,51.39
12/17/23 15:45,12/17/23 16:00,485.34,808.23,699.94,48.73,930,34.96,51.41
12/17/23 16:00,12/17/23 16:15,484.95,808.28,700.14,48.73,930,34.94,51.42
12/17/23 16:15,12/17/23 16:30,485.56,805.16,699.95,48.75,930,34.94,51.4
12/17/23 16:30,12/17/23 16:45,486.11,804.14,699.95,48.76,930,34.94,51.4
12/17/23 16:45,12/17/23 17:00,486.11,804.96,699.84,48.77,930,34.95,51.4
12/17/23 17:00,12/17/23 17:15,485.74,805,700.22,48.77,930,34.95,51.41
12/17/23 17:15,12/17/23 17:30,485.98,805.15,699.76,48.77,930,34.94,51.4
12/17/23 17:30,12/17/23 17:45,486.04,804.2,699.86,48.76,930,34.93,51.39
12/17/23 17:45,12/17/23 18:00,485.98,804.72,699.97,48.77,930,34.94,51.4
12/17/23 18:00,12/17/23 18:15,485.4,804.69,700.05,48.77,930,34.95,51.42
12/17/23 18:15,12/17/23 18:30,485.31,803.67,700.07,48.78,930,34.94,51.4
12/17/23 18:30,12/17/23 18:45,484.29,806.92,700.08,48.76,930,34.94,51.41
12/17/23 18:45,12/17/23 19:00,485.72,802.55,699.55,48.78,930,34.94,51.4
12/17/23 19:00,12/17/23 19:15,484.09,807.57,700.21,48.86,930,34.96,51.47
12/17/23 19:15,12/17/23 19:30,483.28,808.88,700.07,48.77,930,34.94,51.43
12/17/23 19:30,12/17/23 19:45,484.74,806.82,699.98,48.75,930,34.95,51.41
12/17/23 19:45,12/17/23 20:00,487.27,800.04,699.7,48.8,930,34.94,51.38
12/17/23 20:00,12/17/23 20:15,485.62,807.06,700.11,48.77,930,34.94,51.41
12/17/23 20:15,12/17/23 20:30,485.24,807.62,699.87,48.75,930,34.94,51.41
12/17/23 20:30,12/17/23 20:45,486.05,806.77,700.22,48.74,930,34.94,51.41
12/17/23 20:45,12/17/23 21:00,486.71,805.32,699.98,48.75,930,34.94,51.4
12/17/23 21:00,12/17/23 21:15,486.79,804.64,700.01,48.75,930,34.94,51.41
12/17/23 21:15,12/17/23 21:30,486.98,804.13,700.14,48.76,930,34.95,51.42
12/17/23 21:30,12/17/23 21:45,486.99,803.72,699.83,48.76,930,34.94,51.42
12/17/23 21:45,12/17/23 22:00,486.92,803.1,700.26,48.78,930,34.95,51.42
12/17/23 22:00,12/17/23 22:15,486.1,805.99,699.87,48.78,930,34.95,51.44
12/17/23 22:15,12/17/23 22:30,485.51,807.98,700.1,48.77,930,34.95,51.43
12/17/23 22:30,12/17/23 22:45,484.72,808.99,699.87,48.73,930,34.95,51.43
12/17/23 22:45,12/17/23 23:00,486.81,804.91,700.02,48.77,930,34.94,51.4
12/17/23 23:00,12/17/23 23:15,486.92,804.05,700.12,48.78,930,34.93,51.4
12/17/23 23:15,12/17/23 23:30,487.33,803.56,699.66,48.77,930,34.94,51.38
12/17/23 23:30,12/17/23 23:45,487.33,803.13,700.14,48.79,930,34.93,51.38
12/17/23 23:45,12/18/23 0:00,484.74,809.93,700.12,48.72,930,34.95,51.41
12/18/23 0:00,12/18/23 0:15,487.03,802.49,699.71,48.77,930,34.92,51.4
12/18/23 0:15,12/18/23 0:30,487.06,803.29,699.93,48.77,930,34.95,51.4
12/18/23 0:30,12/18/23 0:45,486.33,804.91,700.34,48.77,930,34.94,51.41
12/18/23 0:45,12/18/23 1:00,485.11,807.29,699.81,48.75,930,34.95,51.43
12/18/23 1:00,12/18/23 1:15,485.1,806.89,700.15,48.77,930,34.94,51.44
12/18/23 1:15,12/18/23 1:30,484.72,807.71,699.98,48.74,930,34.95,51.43
12/18/23 1:30,12/18/23 1:45,485.75,804.52,700.03,48.77,930,34.95,51.42
12/18/23 1:45,12/18/23 2:00,485.66,804.07,699.94,48.76,930,34.96,51.41
12/18/23 2:00,12/18/23 2:15,486.04,804.73,700.05,48.75,930,34.95,51.43
12/18/23 2:15,12/18/23 2:30,486.07,804.48,699.85,48.78,930,34.95,51.43
12/18/23 2:30,12/18/23 2:45,486.11,803.51,700.06,48.77,930,34.94,51.43
12/18/23 2:45,12/18/23 3:00,486.37,803.37,699.55,48.79,930,34.95,51.43
12/18/23 3:00,12/18/23 3:15,484.73,806.83,700.22,48.79,930,34.96,51.46
12/18/23 3:15,12/18/23 3:30,483.6,809.98,700.1,48.74,930,34.95,51.46
12/18/23 3:30,12/18/23 3:45,484.39,805.95,699.91,48.75,930,34.96,51.46
12/18/23 3:45,12/18/23 4:00,485.81,801.85,699.93,48.78,930,34.95,51.43
12/18/23 4:00,12/18/23 4:15,485.26,803.77,700.34,48.8,930,34.95,51.45
12/18/23 4:15,12/18/23 4:30,483.72,807.81,699.78,48.74,930,34.96,51.44
12/18/23 4:30,12/18/23 4:45,483.43,807.57,700.15,48.76,930,34.95,51.46
12/18/23 4:45,12/18/23 5:00,483.58,806.7,700.19,48.75,930,34.95,51.44
12/18/23 5:00,12/18/23 5:15,484.65,804.05,699.62,48.77,930,34.94,51.42
12/18/23 5:15,12/18/23 5:30,484.34,805.2,700.31,48.78,930,34.94,51.44
12/18/23 5:30,12/18/23 5:45,484.2,805.03,699.79,48.76,930,34.94,51.41
12/18/23 5:45,12/18/23 6:00,484.15,805.68,699.99,48.78,930,34.94,51.43
12/18/23 6:00,12/18/23 6:15,483.9,805.16,700.13,48.76,930,34.96,51.43
12/18/23 6:15,12/18/23 6:30,483.85,804.76,700.02,48.77,930,34.94,51.44
12/18/23 6:30,12/18/23 6:45,484.18,803.9,699.72,48.78,930,34.94,51.41
12/18/23 6:45,12/18/23 7:00,484.15,803.56,700.19,48.79,930,34.94,51.43
12/18/23 7:00,12/18/23 7:15,483.55,806.69,699.8,48.77,930,34.95,51.44
12/18/23 7:15,12/18/23 7:30,481.93,808.28,700.05,48.74,930,34.95,51.45
12/18/23 7:30,12/18/23 7:45,482.34,806.4,700,48.76,930,34.94,51.45
12/18/23 7:45,12/18/23 8:00,483.25,803.66,699.89,48.77,930,34.94,51.43
12/18/23 8:00,12/18/23 8:15,483.43,802.92,699.97,48.79,930,34.95,51.42
12/18/23 8:15,12/18/23 8:30,483.37,803.53,699.92,48.79,930,34.94,51.41
12/18/23 8:30,12/18/23 8:45,482.57,805.59,700.32,48.78,930,34.94,51.43
12/18/23 8:45,12/18/23 9:00,242.88,721.23,66.58,3.65,930,30.01,38.93
12/18/23 9:00,12/18/23 9:15,0,0.44,2.88,0,0,0,4.14
12/18/23 9:15,12/18/23 9:30,0,0.44,0.3,0,0,0,1.43
12/18/23 9:30,12/18/23 9:45,0,0.43,0.31,0,0,0,0.08
12/18/23 9:45,12/18/23 10:00,0,0.41,0.33,0,0,0,0.08
12/18/23 10:00,12/18/23 10:15,0,0.43,0.3,0,0,0,0.08
12/18/23 10:15,12/18/23 10:30,0,0.41,0.34,0,0,0,0.08
12/18/23 10:30,12/18/23 10:45,0,0.4,0.36,0,0,0,0.08
12/18/23 10:45,12/18/23 11:00,0,0.42,0.29,0,0,0,0.08
12/18/23 11:00,12/18/23 11:15,0,0.43,0.27,0,0,0,0.08
12/18/23 11:15,12/18/23 11:30,0,0.46,0.29,0,0,0,0.08
12/18/23 11:30,12/18/23 11:45,0,0.45,0.32,0,0,0,0.08
12/18/23 11:45,12/18/23 12:00,0,0.45,0.26,0,0,0,0.08
12/18/23 12:00,12/18/23 12:15,0,0.44,0.37,0,0,0,0.08
12/18/23 12:15,12/18/23 12:30,0,0.45,0.3,0,0,0,0.08
12/18/23 12:30,12/18/23 12:45,0,0.42,0.32,0,0,0,0.08
12/18/23 12:45,12/18/23 13:00,0,0.43,0.31,0,0,0,0.08
